FirstSurvey,Surveyno,WVDNRID,Date,JulianDay,Year,County,Scout,Land,Hours,PublicPrivate,Gobbling,Gcalled,GSeen,JSeen,GKilled,GCrip,GMissed,Intensity,HHeard,HSeen,HCalled,UnknownTK,Deer,Squirrels,Bear,Fox,Bobcats,RGFlushed,RGDrum,Coyotes,TKWinKill,DRWinKill,Temp,Precip,Wind,Cloud,Woods,Batch,Region,District,StartDate,WOS
1,200378,  34894,4/20/2020,110,2020,Braxton,0,0,4,,1,0,5,0,0,0,0,0,0,7,0,8,5,4,0,0,0,0,0,0,0,0,2,1,4,0,0,GH20J216,4,3,4/20/2020,1
1,200377,,4/22/2020,112,2020,Pleasants,0,0,3,,0,1,15,16,1,0,0,,0,0,1,0,11,11,0,0,0,0,0,1,0,0,3,1,4,0,0,GH20J216,5,6,4/20/2020,1
0,200376,,4/25/2020,115,2020,Fayette,0,0,5,,2,3,1,2,1,0,0,4,1,1,0,0,2,2,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,3,4,4/20/2020,1
0,200376,,4/22/2020,112,2020,Mingo,0,0,5,,3,1,1,0,1,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,3,5,4/20/2020,1
0,200376,,4/21/2020,111,2020,Mingo,0,0,5,,1,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,5,0,0,GH20J216,3,5,4/20/2020,1
0,200376,,4/20/2020,110,2020,Mingo,0,0,5,,5,1,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,3,5,4/20/2020,1
0,200376,,4/19/2020,109,2020,Fayette,0,0,5,,4,1,2,0,0,0,0,4,2,1,0,0,4,3,0,0,0,0,1,0,0,0,4,1,5,0,0,GH20J216,3,4,4/20/2020,0
1,200376,,4/18/2020,108,2020,Fayette,0,0,5,,5,0,0,0,0,0,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,5,3,0,0,GH20J216,3,4,4/20/2020,0
0,200375, 209343,4/25/2020,115,2020,Upshur,0,0,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,0,0,GH20J216,4,3,4/20/2020,1
0,200375, 209343,4/24/2020,114,2020,Upshur,0,0,1.5,,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,3,2,0,0,GH20J216,4,3,4/20/2020,1
0,200375, 209343,4/23/2020,113,2020,Upshur,0,0,5,,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,GH20J216,4,3,4/20/2020,1
0,200375, 209343,4/22/2020,112,2020,Upshur,0,0,4.5,,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,4,1,2,0,0,GH20J216,4,3,4/20/2020,1
0,200375, 209343,4/21/2020,111,2020,Upshur,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,GH20J216,4,3,4/20/2020,1
1,200375, 209343,4/20/2020,110,2020,Upshur,0,0,5,,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,3,1,2,0,0,GH20J216,4,3,4/20/2020,1
0,200374,,5/3/2020,123,2020,Summers,0,0,6,,1,1,1,0,1,0,0,5,0,0,0,0,6,8,0,0,0,0,0,0,0,0,2,1,5,0,0,GH20J216,3,4,4/20/2020,2
0,200374,,5/2/2020,122,2020,Mercer,0,0,7,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20J216,3,4,4/20/2020,2
0,200374,,5/1/2020,121,2020,Summers,0,0,6,,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,GH20J216,3,4,4/20/2020,2
0,200374,,4/28/2020,118,2020,Raleigh,0,0,3,,5,3,3,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,5,0,0,GH20J216,3,4,4/20/2020,2
0,200374,,4/27/2020,117,2020,Raleigh,0,0,3,,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,0,0,GH20J216,3,4,4/20/2020,2
0,200374,,4/26/2020,116,2020,Summers,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,4,0,0,GH20J216,3,4,4/20/2020,1
0,200374,,4/25/2020,115,2020,Greenbrier,0,0,6,,3,0,1,0,0,0,0,3,1,0,0,0,8,3,0,0,0,0,0,2,0,0,2,1,4,0,0,GH20J216,2,4,4/20/2020,1
0,200374,,4/24/2020,114,2020,Mercer,0,0,6,,4,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,GH20J216,3,4,4/20/2020,1
0,200374,,4/22/2020,112,2020,Raleigh,0,0,5,,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,4,1,3,0,0,GH20J216,3,4,4/20/2020,1
1,200374,,4/20/2020,110,2020,Summers,0,0,6,,1,0,0,0,0,0,0,5,0,1,1,1,7,2,0,0,0,0,0,0,0,0,3,4,5,0,0,GH20J216,3,4,4/20/2020,1
0,200373, 640588,4/24/2020,114,2020,Barbour,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20J216,4,1,4/20/2020,1
0,200373, 640588,4/23/2020,113,2020,Taylor,0,0,6,,0,0,1,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20J216,4,1,4/20/2020,1
0,200373, 640588,4/22/2020,112,2020,Barbour,0,0,6,,0,0,2,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,GH20J216,4,1,4/20/2020,1
0,200373, 640588,4/21/2020,111,2020,Barbour,0,0,6,,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20J216,4,1,4/20/2020,1
1,200373, 640588,4/20/2020,110,2020,Barbour,0,0,6,,0,0,3,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,GH20J216,4,1,4/20/2020,1
0,200372,,5/4/2020,124,2020,Brooke,0,0,0.25,,5,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,5,1,4/20/2020,3
0,200372,,5/3/2020,123,2020,Brooke,0,0,5,,1,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,5,1,4/20/2020,2
0,200372,,5/2/2020,122,2020,Brooke,0,0,7,,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,GH20J216,5,1,4/20/2020,2
0,200372,,5/1/2020,121,2020,Brooke,0,0,7,,1,1,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20J216,5,1,4/20/2020,2
0,200372,,4/30/2020,120,2020,Brooke,0,0,5,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GH20J216,5,1,4/20/2020,2
0,200372,,4/26/2020,116,2020,Brooke,0,0,0.75,,1,1,1,0,1,0,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,GH20J216,5,1,4/20/2020,1
0,200372,,4/25/2020,115,2020,Brooke,0,0,7,,0,0,1,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20J216,5,1,4/20/2020,1
0,200372,,4/24/2020,114,2020,Brooke,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,GH20J216,5,1,4/20/2020,1
0,200372,,4/21/2020,111,2020,Brooke,0,0,3,,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,GH20J216,5,1,4/20/2020,1
1,200372,,4/20/2020,110,2020,Brooke,0,0,7,,1,3,0,3,0,0,0,1,0,2,2,0,1,4,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20J216,5,1,4/20/2020,1
0,200371,   1557,4/28/2020,118,2020,Pendleton,0,0,3.5,,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,GH20J216,1,2,4/20/2020,2
0,200371,   1557,4/27/2020,117,2020,Pendleton,0,0,7,,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,1,2,4/20/2020,2
0,200371,   1557,4/26/2020,116,2020,Pendleton,0,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,GH20J216,1,2,4/20/2020,1
0,200371,   1557,4/25/2020,115,2020,Pendleton,0,0,6,,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20J216,1,2,4/20/2020,1
0,200371,   1557,4/24/2020,114,2020,Pendleton,0,0,6,,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,GH20J216,1,2,4/20/2020,1
0,200371,   1557,4/23/2020,113,2020,Pendleton,0,0,6,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20J216,1,2,4/20/2020,1
1,200371,   1557,4/22/2020,112,2020,Pendleton,0,0,5.5,,0,2,2,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,1,2,4/20/2020,1
0,200368,  18073,5/5/2020,125,2020,Tucker,0,0,4,,3,2,2,0,1,0,0,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,2,1,4/20/2020,3
0,200368,  18073,5/2/2020,122,2020,Tucker,0,0,5,,1,1,1,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20J216,2,1,4/20/2020,2
0,200368,  18073,4/28/2020,118,2020,Tucker,0,0,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,4,0,0,GH20J216,2,1,4/20/2020,2
0,200368,  18073,4/23/2020,113,2020,Tucker,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20J216,2,1,4/20/2020,1
1,200368,  18073,4/20/2020,110,2020,Tucker,0,0,4,,2,4,4,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,2,1,4/20/2020,1
0,200367,,4/22/2020,112,2020,Putnam,0,0,5,,2,1,1,0,1,0,0,5,2,3,3,4,0,12,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,6,5,4/20/2020,1
0,200367,,4/21/2020,111,2020,Putnam,0,0,3,,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,6,5,4/20/2020,1
1,200367,,4/20/2020,110,2020,Putnam,0,0,0.5,,5,5,0,5,1,0,0,4,1,3,0,8,2,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,6,5,4/20/2020,1
0,200366,,5/4/2020,124,2020,Wayne,0,0,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20J216,6,5,4/20/2020,3
0,200366,,4/27/2020,117,2020,Wayne,0,0,3,,6,3,3,0,1,0,0,4,2,2,2,5,4,0,0,0,0,0,0,2,0,0,3,1,5,0,0,GH20J216,6,5,4/20/2020,2
0,200366,,4/24/2020,114,2020,Wayne,0,0,3.5,,4,1,1,0,0,0,0,3,1,0,0,1,5,0,0,0,0,0,0,1,0,0,3,1,5,0,0,GH20J216,6,5,4/20/2020,1
1,200366,,4/20/2020,110,2020,Cabell,0,0,4,,1,0,1,0,0,0,0,1,2,8,0,8,0,0,0,0,0,0,0,1,0,0,3,1,5,0,0,GH20J216,6,5,4/20/2020,1
0,200365,,4/29/2020,119,2020,Greenbrier,0,0,5,,0,0,0,0,0,0,0,0,0,1,0,0,11,3,0,0,0,3,0,0,0,0,3,1,5,0,0,GH20J216,2,4,4/20/2020,2
0,200365,,4/27/2020,117,2020,Greenbrier,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,GH20J216,2,4,4/20/2020,2
0,200365,,4/26/2020,116,2020,Greenbrier,0,0,4,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,5,0,0,GH20J216,2,4,4/20/2020,1
0,200365,,4/25/2020,115,2020,Greenbrier,0,0,1,,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,1,0,0,GH20J216,2,4,4/20/2020,1
0,200365,,4/22/2020,112,2020,Greenbrier,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,4,2,0,0,GH20J216,2,4,4/20/2020,1
0,200365,,4/21/2020,111,2020,Greenbrier,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,GH20J216,2,4,4/20/2020,1
1,200365,,4/20/2020,110,2020,Greenbrier,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,GH20J216,2,4,4/20/2020,1
0,200363,,4/30/2020,120,2020,Monongalia,0,0,3.5,,3,2,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,GH20J216,4,1,4/20/2020,2
0,200363,,4/26/2020,116,2020,Monongalia,0,0,6,,5,0,3,1,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,2,1,4,0,0,GH20J216,4,1,4/20/2020,1
0,200363,,4/25/2020,115,2020,Monongalia,0,0,5,,5,0,8,0,0,0,0,2,3,6,0,0,2,0,0,0,0,0,0,0,0,0,3,2,5,0,0,GH20J216,4,1,4/20/2020,1
0,200363,,4/23/2020,113,2020,Monongalia,0,0,1,,3,1,1,0,1,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,4,1,4/20/2020,1
0,200363,,4/22/2020,112,2020,Monongalia,0,0,6,,4,0,0,0,0,0,0,3,0,2,0,0,2,1,0,0,0,0,0,0,0,0,4,1,3,0,0,GH20J216,4,1,4/20/2020,1
0,200363,,4/21/2020,111,2020,Monongalia,0,0,3,,10,1,11,0,0,0,0,4,4,12,1,0,1,1,0,0,0,0,0,0,0,0,3,4,5,0,0,GH20J216,4,1,4/20/2020,1
1,200363,,4/20/2020,110,2020,Monongalia,0,0,5,,4,2,1,3,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,4,1,4/20/2020,1
0,200362,,4/21/2020,111,2020,Pleasants,0,0,3.5,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20J216,5,6,4/20/2020,1
1,200362,,4/20/2020,110,2020,Pleasants,0,0,3,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20J216,5,6,4/20/2020,1
0,200361,,4/21/2020,111,2020,Marshall,0,0,3,,1,1,0,1,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,3,4,5,0,0,GH20J216,5,1,4/20/2020,1
1,200361,,4/20/2020,110,2020,Marshall,0,0,1,,5,2,2,1,1,1,0,1,1,3,2,2,4,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,5,1,4/20/2020,1
0,200360,,5/6/2020,126,2020,Putnam,0,0,2.5,,1,1,2,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,3,5,0,0,GH20J216,6,5,4/20/2020,3
0,200360,,5/4/2020,124,2020,Putnam,0,0,4,,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20J216,6,5,4/20/2020,3
0,200360,,5/2/2020,122,2020,Putnam,0,0,5.5,,3,0,0,0,0,0,0,1,1,0,0,0,6,10,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20J216,6,5,4/20/2020,2
0,200360,,4/30/2020,120,2020,Putnam,0,0,2,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,3,0,0,GH20J216,6,5,4/20/2020,2
0,200360,,4/29/2020,119,2020,Putnam,0,0,3,,1,0,1,1,0,0,0,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20J216,6,5,4/20/2020,2
0,200360,,4/28/2020,118,2020,Putnam,0,0,5,,2,0,1,0,0,0,0,1,2,2,0,0,9,4,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20J216,6,5,4/20/2020,2
0,200360,,4/27/2020,117,2020,Putnam,0,0,4,,0,0,2,4,0,0,0,0,3,4,0,1,7,6,0,0,0,0,0,0,0,0,3,1,3,0,0,GH20J216,6,5,4/20/2020,2
0,200360,,4/25/2020,115,2020,Putnam,0,0,5,,2,1,1,0,0,0,0,1,4,1,0,0,0,9,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20J216,6,5,4/20/2020,1
0,200360,,4/24/2020,114,2020,Putnam,0,0,5,,3,1,1,5,0,0,0,1,1,4,0,0,0,3,0,0,0,0,0,0,0,0,2,3,3,0,0,GH20J216,6,5,4/20/2020,1
0,200360,,4/23/2020,113,2020,Putnam,0,0,1.5,,1,0,0,0,0,0,0,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,4,3,0,0,GH20J216,6,5,4/20/2020,1
0,200360,,4/22/2020,112,2020,Putnam,0,0,2,,2,1,1,0,1,0,0,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,6,5,4/20/2020,1
0,200360,,4/21/2020,111,2020,Putnam,0,0,2.5,,1,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,3,0,0,GH20J216,6,5,4/20/2020,1
1,200360,,4/20/2020,110,2020,Putnam,0,0,5.5,,4,0,0,2,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20J216,6,5,4/20/2020,1
0,200358,,4/22/2020,112,2020,Wayne,0,0,1,,4,1,3,0,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,6,5,4/20/2020,1
0,200358,,4/21/2020,111,2020,Wayne,0,0,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,GH20J216,6,5,4/20/2020,1
1,200358,,4/20/2020,110,2020,Wayne,0,0,6,,1,3,0,0,1,0,0,5,0,0,2,9,1,1,0,0,0,0,0,0,0,0,2,1,5,0,0,GH20J216,6,5,4/20/2020,1
0,200357,,4/23/2020,113,2020,Marion,0,0,4.5,,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,4,1,4/20/2020,1
0,200357,,4/22/2020,112,2020,Marion,0,0,3,,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,GH20J216,4,1,4/20/2020,1
0,200357,,4/21/2020,111,2020,Marion,0,0,3.5,,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,4,1,4/20/2020,1
0,200357,,4/20/2020,110,2020,Marion,0,0,2.5,,0,0,3,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,4,1,4/20/2020,1
1,200357,,4/18/2020,108,2020,Marion,0,0,2.5,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,GH20J216,4,1,4/20/2020,0
0,200355,,4/23/2020,113,2020,Pleasants,0,0,2,,0,1,1,0,1,0,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,5,6,4/20/2020,1
0,200355,,4/22/2020,112,2020,Pleasants,0,0,3.5,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,2,0,0,GH20J216,5,6,4/20/2020,1
0,200355,,4/21/2020,111,2020,Pleasants,0,0,3.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,2,0,0,GH20J216,5,6,4/20/2020,1
1,200355,,4/20/2020,110,2020,Pleasants,0,0,5,,0,1,2,0,0,0,0,2,0,0,0,2,6,1,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20J216,5,6,4/20/2020,1
0,200354,,4/25/2020,115,2020,Marshall,0,0,3,,6,1,2,1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,5,1,4/20/2020,1
1,200354,,4/20/2020,110,2020,Marshall,0,0,1,,8,2,2,0,1,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,5,1,4/20/2020,1
0,200353,,4/22/2020,112,2020,Upshur,0,0,3,,0,0,0,0,0,0,0,0,1,8,1,8,10,0,0,0,0,0,0,0,0,0,4,1,2,0,0,GH20J216,4,3,4/20/2020,1
0,200353,,4/21/2020,111,2020,Barbour,0,0,2.5,,0,0,2,0,0,0,0,,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,GH20J216,4,1,4/20/2020,1
1,200353,,4/20/2020,110,2020,Upshur,0,0,3,,0,0,2,0,0,0,0,0,1,8,2,10,15,1,0,0,0,0,0,0,0,0,3,1,2,0,0,GH20J216,4,3,4/20/2020,1
0,200352,,4/21/2020,111,2020,Fayette,0,0,1.5,,0,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,3,4,4/20/2020,1
1,200352,,4/20/2020,110,2020,Fayette,0,0,1,,0,3,3,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,GH20J216,3,4,4/20/2020,1
0,200349,,4/28/2020,118,2020,Raleigh,0,0,5,,0,0,5,3,1,0,0,0,0,2,0,7,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,GH20J216,3,4,4/20/2020,2
1,200349,,4/21/2020,111,2020,Raleigh,0,0,3,,0,0,10,5,1,0,0,0,0,10,0,10,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,GH20J216,3,4,4/20/2020,1
0,200348, 166835,4/25/2020,115,2020,Preston,0,0,1,,4,3,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,GH20J216,4,1,4/20/2020,1
0,200348, 166835,4/24/2020,114,2020,Preston,0,0,2.5,,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,3,3,3,0,0,GH20J216,4,1,4/20/2020,1
0,200348, 166835,4/23/2020,113,2020,Marion,0,0,5,,4,0,0,0,0,0,0,2,2,0,0,3,5,7,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20J216,4,1,4/20/2020,1
0,200348, 166835,4/22/2020,112,2020,Preston,0,0,1,,2,1,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,GH20J216,4,1,4/20/2020,1
0,200348, 166835,4/21/2020,111,2020,Preston,0,0,4,,3,0,3,0,0,0,0,2,2,4,0,0,1,1,0,0,0,0,0,0,0,0,3,3,3,0,0,GH20J216,4,1,4/20/2020,1
1,200348, 166835,4/20/2020,110,2020,Preston,0,0,5,,9,0,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,4,0,0,GH20J216,4,1,4/20/2020,1
0,200347,,4/25/2020,115,2020,Roane,0,0,1.5,,5,1,1,0,1,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,GH20J216,6,6,4/20/2020,1
0,200347,,4/24/2020,114,2020,Roane,0,0,5,,0,0,0,0,0,0,0,0,0,0,3,3,6,6,0,0,0,0,0,0,0,0,3,2,0,0,0,GH20J216,6,6,4/20/2020,1
0,200347,,4/21/2020,111,2020,Roane,0,0,5,,0,0,0,0,0,0,0,0,0,3,0,3,8,12,0,0,0,0,0,0,0,0,3,1,0,0,0,GH20J216,6,6,4/20/2020,1
1,200347,,4/20/2020,110,2020,Roane,0,0,1.5,,1,1,1,3,1,0,0,1,0,3,0,7,7,10,0,0,0,0,0,0,0,0,3,1,0,0,0,GH20J216,6,6,4/20/2020,1
0,200346,,4/27/2020,117,2020,Ohio,0,0,3,,4,1,1,0,1,0,0,3,2,3,1,0,11,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,5,1,4/20/2020,2
0,200346,,4/24/2020,114,2020,Ohio,0,0,5,,4,2,3,1,1,0,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,5,0,0,GH20J216,5,1,4/20/2020,1
1,200346,,4/20/2020,110,2020,Ohio,0,0,6,,0,0,0,0,0,0,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,3,1,1,0,0,GH20J216,5,1,4/20/2020,1
0,200344,  28634,5/1/2020,121,2020,Marshall,0,0,3,,2,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,GH20J216,5,1,4/20/2020,2
0,200344,  28634,4/26/2020,116,2020,Marshall,0,0,4,,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,GH20J216,5,1,4/20/2020,1
0,200344,  28634,4/21/2020,111,2020,Marshall,0,0,4,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,GH20J216,5,1,4/20/2020,1
1,200344,  28634,4/20/2020,110,2020,Marshall,0,0,5,,3,2,3,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,4,4,0,0,GH20J216,5,1,4/20/2020,1
0,200343,,4/30/2020,120,2020,Brooke,0,0,1.5,,2,1,1,0,1,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,5,0,0,GH20J216,5,1,4/20/2020,2
0,200343,,4/28/2020,118,2020,Marshall,0,0,7,,5,0,5,0,1,0,0,4,1,6,0,1,2,3,0,0,0,0,0,0,0,0,2,3,5,0,0,GH20J216,5,1,4/20/2020,2
1,200343,,4/21/2020,111,2020,Brooke,0,0,5.5,,2,0,2,5,0,0,0,3,0,8,0,0,4,2,0,0,0,0,0,0,0,0,2,3,5,0,0,GH20J216,5,1,4/20/2020,1
0,200342, 153395,4/24/2020,114,2020,Pendleton,0,0,1.5,,1,3,1,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,5,0,0,GH20J216,1,2,4/20/2020,1
0,200342, 153395,4/22/2020,112,2020,Pendleton,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,GH20J216,1,2,4/20/2020,1
